epoch,train_loss,val_loss,val_accuracy,"# {""start_time"": ""2025-06-16 02:13:40"", ""learning_rate"": 0.001, ""batch_size"": 128, ""epochs"": 10, ""criterion"": ""CrossEntropyLoss"", ""optimizer"": ""AdamW"", ""scheduler"": ""CosineAnnealingLR"", ""model_name"": ""DinoClassifier""}"
1,1.2783393086389054,0.9832582160830498,68.12
2,0.9401422395262607,0.9165195658802986,70.6
3,0.9014306448226751,0.9014557063579559,71.06
4,0.8761490630549054,0.8825458690524102,72.0
5,0.8595294698726299,0.8651264607906342,72.08
6,0.8447700601677562,0.856500631570816,72.58
7,0.8354376392309055,0.8403950288891793,72.68
8,0.8273236224817675,0.8306695029139519,72.9
9,0.8208245167898577,0.832518395781517,73.24
10,0.8182461361552393,0.8329642489552498,73.22
