epoch,train_loss,val_loss,val_accuracy,"# {""start_time"": ""2025-08-22 17:32:54"", ""learning_rate"": 0.001, ""batch_size"": 128, ""epochs"": 10, ""criterion"": ""CrossEntropyLoss"", ""optimizer"": ""AdamW"", ""scheduler"": ""CosineAnnealingLR"", ""model_name"": ""DinoClassifier""}"
1,1.862369951536489,1.7404781937599183,38.0
2,1.7320854203645573,1.7049557745456696,39.54
3,1.6846997879272283,1.6852385103702545,39.42
4,1.653201168914174,1.6681039184331894,40.24
5,1.6271258490030156,1.643213427066803,40.74
6,1.6012560642042826,1.6311642616987228,41.7
7,1.5809330191723137,1.6212281495332719,41.62
8,1.5644160542377206,1.6136713415384292,42.1
9,1.5511366824771082,1.6125376641750335,42.16
10,1.5427454992782237,1.6122637152671815,42.08
