epoch,train_loss,val_loss,val_accuracy,"# {""start_time"": ""2025-08-21 22:41:34"", ""learning_rate"": 0.001, ""batch_size"": 128, ""epochs"": 10, ""criterion"": ""CrossEntropyLoss"", ""optimizer"": ""AdamW"", ""scheduler"": ""CosineAnnealingLR"", ""model_name"": ""DinoClassifier""}"
1,2.0174943452657654,1.8684762954711913,33.16
2,1.8224920927092085,1.7815813779830934,36.68
3,1.7463984470034755,1.7558552145957946,38.06
4,1.7023694024529568,1.7120429396629333,38.44
5,1.6719853298608647,1.6862819492816925,40.14
6,1.6478075318558272,1.658347937464714,40.7
7,1.632026195526123,1.6525842308998109,40.92
8,1.618651939547339,1.6454613715410233,41.3
9,1.6112184280572937,1.6390868991613388,41.68
10,1.607074045303256,1.6394335269927978,41.88
