epoch,train_loss,val_loss,val_accuracy,"# {""start_time"": ""2025-06-16 16:44:34"", ""learning_rate"": 0.001, ""batch_size"": 128, ""epochs"": 10, ""criterion"": ""CrossEntropyLoss"", ""optimizer"": ""AdamW"", ""scheduler"": ""CosineAnnealingLR"", ""model_name"": ""DinoClassifier""}"
1,1.9135603411253108,1.8328920245170592,34.0
2,1.793285608014395,1.793867141008377,35.42
3,1.7542766762334248,1.7702346116304397,36.46
4,1.7296691875125088,1.764289492368698,36.64
5,1.708179491896962,1.7495623081922531,37.3
6,1.6910862301671228,1.7432732105255127,37.12
7,1.6763876474180888,1.7313854485750197,37.96
8,1.662076988885569,1.7184284895658493,38.56
9,1.6502877986708353,1.7176240295171739,38.44
10,1.643319205073423,1.713058638572693,38.46
