epoch,train_loss,val_loss,val_accuracy,"# {""start_time"": ""2025-06-16 18:25:41"", ""learning_rate"": 0.001, ""batch_size"": 128, ""epochs"": 10, ""criterion"": ""CrossEntropyLoss"", ""optimizer"": ""AdamW"", ""scheduler"": ""CosineAnnealingLR"", ""model_name"": ""DinoClassifier""}"
1,1.9222885896993238,1.8280479997396468,33.8
2,1.800423515120218,1.7737457752227783,35.42
3,1.7588247606920642,1.7621145993471146,35.92
4,1.7341057827306348,1.7497102588415145,36.68
5,1.7149408670358879,1.734816199541092,36.84
6,1.6948578449182732,1.728089115023613,36.82
7,1.6816181959107865,1.7251499235630035,37.78
8,1.6669585765794266,1.7122622102499008,37.54
9,1.65695386126984,1.7101220816373826,37.8
10,1.6525533784267514,1.7068749785423278,37.86
