epoch,train_loss,val_loss,val_accuracy,"# {""start_time"": ""2025-06-15 00:37:52"", ""learning_rate"": 0.001, ""batch_size"": 128, ""epochs"": 10, ""criterion"": ""CrossEntropyLoss"", ""optimizer"": ""AdamW"", ""scheduler"": ""CosineAnnealingLR"", ""model_name"": ""DinoClassifier""}"
1,1.1979561786318935,0.825284531712532,73.42
2,0.5180492596570836,0.7724125578999519,74.62
3,0.4534226868041726,0.764495724439621,75.38
4,0.4327297390893448,0.7656591609120369,75.2
5,0.41898772792760713,0.7564816258847713,76.12
6,0.41155561278032704,0.7628751114010811,75.9
7,0.40459838461044223,0.753818953037262,76.28
8,0.39946416377328164,0.7526012569665909,76.32
9,0.39651059456342874,0.7544918388128281,76.06
10,0.39438468980234725,0.7556229248642922,76.12
