epoch,train_loss,val_loss,val_accuracy,"# {""start_time"": ""2025-06-15 00:41:01"", ""learning_rate"": 0.001, ""batch_size"": 128, ""epochs"": 10, ""criterion"": ""CrossEntropyLoss"", ""optimizer"": ""AdamW"", ""scheduler"": ""CosineAnnealingLR"", ""model_name"": ""DinoClassifier""}"
1,1.0280777156352996,0.9513384327292442,62.98
2,0.8952980950821278,0.9483196079730988,63.32
3,0.8762957959674126,0.9341444030404091,63.04
4,0.8683192613512971,0.9189803972840309,63.12
5,0.8595806313115497,0.9159638553857803,63.7
6,0.8517278915227846,0.9122401252388954,63.92
7,0.8465445867804594,0.9123805984854698,63.5
8,0.8394987146521724,0.8961032867431641,64.2
9,0.8330028813938762,0.8985425844788552,64.3
10,0.8289362935132758,0.8913160413503647,64.0
